,id,host_acceptance_rate,host_is_superhost,neighbourhood,latitude,longitude,room_type,accommodates,bedrooms,beds,amenities,price_in_dollar,minimum_nights,maximum_nights,has_availability,availability_30,number_of_reviews_l30d,review_scores_rating,instant_bookable,price_per_person,minimum_price,discount_per_5_days_booked,discount_per_10_days_booked,discount_per_30_and_more_days_booked,service_cost,available,five_day_dollar_price
230,1713147.0,0.010000000000000009,False,De Pijp - Rivierenbuurt,52.33917,4.89633,Entire home/apt,6.0,3.0,4.0,10.0,299.0,4.0,1125.0,True,0.0,0.0,4.75,False,49.83,1196.0,0.08,0.22,0.26,4.99,0.021917808219178082,1495.0
231,1715371.0,0.18,False,Noord-Oost,52.43133,5.03542,Entire home/apt,6.0,3.0,4.0,5.0,150.0,7.0,365.0,True,0.0,0.0,4.78,False,25.0,1050.0,0.08,0.18,0.22,4.99,0.7397260273972602,750.0
232,1723463.0,0.0,False,Watergraafsmeer,52.35317,4.93806,Entire home/apt,4.0,2.0,4.0,15.0,200.0,5.0,21.0,True,0.0,0.0,4.91,False,50.0,1000.0,0.07,0.15,0.22,4.99,0.4246575342465753,1000.0
233,1727103.0,0.0,False,De Pijp - Rivierenbuurt,52.34007,4.91193,Entire home/apt,4.0,2.0,3.0,9.0,175.0,3.0,1125.0,True,0.0,0.0,4.91,False,43.75,525.0,0.09,0.2,0.22,4.99,0.0,1233.4246575342465
234,1731246.0,0.0,False,De Pijp - Rivierenbuurt,52.35345,4.89037,Entire home/apt,4.0,2.0,2.0,5.0,273.0,3.0,1125.0,True,2.0,0.0,4.95,False,68.25,819.0,0.09,0.23,0.28,4.99,0.07945205479452055,1121.849315068493
235,1733772.0,0.56,True,Oud-Noord,52.38772,4.93933,Entire home/apt,2.0,1.0,1.0,6.0,180.0,3.0,14.0,True,0.0,0.0,4.83,True,90.0,540.0,0.07,0.1,0.17,4.99,0.14520547945205478,900.0
236,1734564.0,0.51,False,Centrum-West,52.37318,4.88886,Entire home/apt,2.0,1.0,1.0,12.0,229.0,3.0,1125.0,True,0.0,3.0,4.82,False,114.5,687.0,0.07,0.12,0.21,4.99,0.00821917808219178,1145.0
237,1734769.0,1.0,False,Geuzenveld - Slotermeer,52.37346,4.83449,Entire home/apt,4.0,2.0,4.0,10.0,245.0,5.0,30.0,True,0.0,0.0,4.85,False,61.25,1225.0,0.08,0.25,0.21,4.99,0.07945205479452055,1855.13698630137
238,1766570.0,0.83,False,Centrum-Oost,52.3643,4.88867,Entire home/apt,4.0,2.0,2.0,18.0,332.0,7.0,180.0,True,5.0,0.0,4.5,False,83.0,2324.0,0.09,0.25,0.25,4.99,0.1178082191780822,1595.4109589041095
239,1771760.0,1.0,False,Bos en Lommer,52.38278,4.85254,Private room,2.0,1.0,1.0,5.0,82.0,4.0,21.0,True,0.0,1.0,4.8,False,41.0,328.0,0.06,0.07,0.16,4.99,0.0,355.1095890410959
240,1792271.0,0.52,False,Westerpark,52.39051,4.87076,Entire home/apt,2.0,1.0,1.0,7.0,150.0,4.0,4.0,True,0.0,1.0,4.97,False,75.0,600.0,0.07,0.2,0.21,4.99,0.0,750.6849315068494
241,1798944.0,1.0,True,Centrum-West,52.38778,4.88848,Private room,2.0,1.0,1.0,3.0,60.0,3.0,30.0,True,6.0,5.0,4.31,False,30.0,180.0,0.07,0.14,0.17,2.99,0.6931506849315069,301.986301369863
242,1798945.0,0.0,False,Centrum-Oost,52.36416,4.89859,Entire home/apt,4.0,2.0,1.0,15.0,365.0,5.0,1125.0,True,0.0,0.0,4.81,False,91.25,1825.0,0.1,0.18,0.26,4.99,0.0,1853.9315068493152
243,1812581.0,0.5,False,De Baarsjes - Oud-West,52.36679,4.86016,Entire home/apt,4.0,2.0,3.0,13.0,400.0,4.0,365.0,True,0.0,0.0,4.319999999999999,True,100.0,1600.0,0.05,0.23,0.28,10.99,0.5917808219178082,2000.0
244,1817269.0,1.0,True,Bijlmer-Centrum,52.27353,4.9802,Entire home/apt,4.0,2.0,3.0,1.0,93.0,4.0,1125.0,True,0.0,3.0,4.87,False,23.25,372.0,0.05,0.18,0.16,4.99,0.10136986301369863,587.013698630137
245,1828391.0,1.0,False,Noord-West,52.40294,4.90568,Entire home/apt,5.0,3.0,5.0,5.0,200.0,3.0,1125.0,True,0.0,0.0,4.9,False,40.0,600.0,0.1,0.15,0.2,4.99,0.0,1000.0
246,1831427.0,0.5,False,Centrum-Oost,52.3692,4.92534,Entire home/apt,2.0,1.0,1.0,5.0,120.0,4.0,21.0,True,2.0,0.0,3.83,False,60.0,480.0,0.08,0.13,0.2,4.99,0.4301369863013699,600.0
247,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,306.13698630136986
248,1838751.0,0.99,False,Centrum-West,52.37595,4.87697,Entire home/apt,2.0,1.0,1.0,1.0,100.0,4.0,10.0,True,0.0,0.0,4.69,True,50.0,400.0,0.05,0.16,0.15,4.99,0.0,500.05479452054794
249,1845443.0,0.86,False,Westerpark,52.37381,4.87296,Entire home/apt,2.0,1.0,1.0,5.0,122.0,25.0,365.0,True,2.0,0.0,4.95,False,61.0,3050.0,0.04,0.13,0.19,4.99,0.005479452054794521,609.2465753424658
250,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,630.0
251,1863996.0,0.0,False,Bos en Lommer,52.38324,4.85573,Entire home/apt,2.0,1.0,2.0,2.0,75.0,3.0,1125.0,True,0.0,0.0,4.37,False,37.5,225.0,0.05,0.12,0.15,4.99,0.0,375.0
252,1901877.0,0.76,True,Centrum-West,52.371,4.88731,Private room,2.0,1.0,2.0,3.0,105.0,3.0,1125.0,True,5.0,4.0,4.89,False,52.5,315.0,0.09,0.12,0.14,4.99,0.6876712328767123,525.0
253,1910692.0,0.97,False,Noord-Oost,52.43076,4.98203,Entire home/apt,4.0,2.0,3.0,3.0,168.0,3.0,30.0,True,0.0,2.0,4.9,True,42.0,504.0,0.09,0.07,0.18,4.99,0.3506849315068493,840.2054794520548
254,1912704.0,0.76,False,Centrum-West,52.36991,4.88717,Entire home/apt,2.0,1.0,1.0,8.0,180.0,3.0,60.0,True,2.0,3.0,5.0,False,90.0,540.0,0.08,0.2,0.24,4.99,0.5013698630136987,830.0410958904109
